length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,mfcc14_var,mfcc15_var,mfcc16_var,mfcc17_var,mfcc18_var,mfcc19_var,mfcc20_var
327.872,0.5772423,0.07308484,0.14285728,0.0025814546,4509.962198840327,1364544.0942401802,4102.811384476953,547952.2791003961,9222.447715036273,4685974.176390192,0.11171185284268356,0.0026406124197978797,1.0528588e-05,0.011432571,-1.6209577e-05,0.0045688455,89.28571428571429,-100.878334,99.50246,-45.241013,52.576653,-11.897087,37.104958,-14.029463,23.65757,-2.3872855,15.500627,-1.4845316,8.457002,-0.62274057,3.4401145,2.14543,2.818367,-2.5442939,0.74933064,0.8058543,-0.9724613,7550.007,866.4585,321.90726,284.20377,236.14348,166.57658,122.17769,113.071,86.93572,70.55773,72.896645,57.845863,58.86302,47.007126,56.5531,48.677406,40.285385,35.52431,32.332535,30.470932
398.03646258503403,0.57706904,0.06764544,0.28073147,0.0073329345,3827.6422189517143,792565.997363391,3815.215698382059,340820.9990535543,8266.266631612769,3686627.3791083195,0.0887508459648899,0.0015833080595018937,4.04652e-05,0.046752863,3.2920492e-05,0.011380037,99.38401442307692,-39.66338,112.4297,-40.627766,62.0766,-4.1217823,39.92428,-18.338764,22.232737,-7.110209,14.213122,0.45689714,9.220103,-0.1420712,2.4169767,4.003049,-5.0494385,-0.014299114,-6.199939,4.574433,-6.992922,2678.1074,450.2408,269.07187,180.71768,162.60274,128.9297,105.77727,95.390724,85.576965,47.763325,56.28727,39.604725,38.79707,28.748917,28.747467,31.173063,27.341429,30.415277,28.631819,31.347921
358.44645833333334,0.5928779,0.07175976,0.13051048,0.0024778645,4241.109014709439,2417036.114613325,4234.528687334086,1403190.495269151,9085.609470316916,10141072.796543162,0.09020782865737985,0.0027469204619828373,1.0017026e-05,0.010884059,6.163237e-05,0.0025080384,112.5,-123.91044,110.09422,-32.909367,50.38691,-7.1652274,32.935444,-10.3463545,17.937263,-4.6487727,14.984525,-1.8845056,13.858326,-3.625856,9.740716,0.23013839,6.488487,-4.964987,0.23691174,-1.6196434,-1.6085081,8212.012,1523.0624,329.44644,275.59338,176.92992,161.26889,106.02971,129.1061,102.677505,79.86264,79.52627,68.46849,73.6365,58.2099,54.75556,43.987,47.40017,40.34266,33.116943,25.997051
510.60680272108846,0.47443995,0.07924202,0.12525465,0.0017998926,3043.1669096390838,820273.2894896322,2912.259166044374,491448.2682793939,5762.426847184366,3015443.194735086,0.08493544708936814,0.0011607047143789185,-1.6667978e-05,0.009232424,3.6697933e-05,0.0027658546,135.99917763157896,-133.93565,135.81947,-58.636707,53.072823,-5.925945,16.102245,-7.103969,19.003452,-6.3954725,11.402085,-2.0100555,3.8460038,0.3225704,2.545608,2.895931,-3.1213098,-3.2168174,-5.8917766,2.1643481,-3.7391288,7208.1724,774.2276,882.31226,359.82007,275.14932,284.2764,160.81999,130.50195,96.01153,113.959526,83.05318,86.69411,61.20401,53.80405,54.361763,54.37673,59.86268,46.41123,43.18004,41.561237
207.7605625,0.46606973,0.0764478,0.2575015,0.010521933,2270.274125651818,1361407.5493340672,2751.2829872349525,657318.5418849839,4340.459428586097,5715680.664675019,0.04875307037105966,0.0015856013990184327,-2.8373295e-05,0.046113864,0.00015892567,0.008683805,140.625,-109.10191,169.39198,-33.95788,29.14853,-7.118965,17.038738,-9.33345,8.859752,1.0592766,5.651339,2.1366286,3.1422567,3.2140038,1.5871689,1.8230387,1.2409112,1.9882973,-2.2442977,1.9376761,-0.9761356,10481.768,1724.6622,808.57007,392.41425,276.8687,195.89311,117.35826,127.188095,90.93434,101.729095,72.09275,82.420425,65.91689,61.390484,68.93685,58.76346,57.847073,53.24707,45.774937,38.03369
553.1109375,0.49895898,0.09347754,0.09726965,0.0018963477,1293.0403480144575,908456.7386477481,2386.9926667625264,610370.1204287112,2336.2041690772344,6100370.800884185,0.01884741142669463,0.0003668181054903801,-2.593554e-05,0.00798866,3.1735937e-05,0.0009449758,127.8409090909091,-316.66254,158.36563,32.720245,39.463024,5.5973024,22.010927,17.210484,11.641797,6.364205,-0.5932014,4.0883737,6.572752,6.803881,4.9813066,1.8153477,1.1035265,2.7703037,4.519066,1.4504398,-5.1235385,6179.536,962.05035,1060.4379,601.5233,197.14203,196.7864,227.21475,86.11948,80.46835,82.12434,83.25599,104.61786,117.00319,87.09115,71.61862,79.97422,80.80989,86.704475,63.766586,49.76487
225.48897959183674,0.59512335,0.065017045,0.2747096,0.014368124,3520.021962578459,1049999.9679983438,3419.723825208758,412091.6456858316,7211.256090757414,4313217.1789840935,0.08964748723324152,0.002246009403200327,2.877036e-05,0.043123536,-1.2663089e-05,0.01580068,135.99917763157896,-47.836037,121.537735,-50.393585,56.279644,-7.5437465,25.417534,-14.806515,18.856153,-6.5888968,11.662155,-1.5368011,4.4721346,2.336618,2.26998,3.2783322,-2.1026168,2.0293887,-3.4283082,5.139007,-5.8804946,5049.836,870.43945,203.71243,352.25793,283.92587,262.84576,230.99445,140.21848,118.3228,76.11785,75.62527,68.82588,57.013134,44.28342,44.610497,44.35712,45.209984,37.434723,32.834778,40.586834
254.09596371882085,0.46924755,0.09910797,0.26749426,0.011782183,2366.385906808089,1918543.468051243,3156.0652403953336,962216.2746921193,5153.320426276871,11466953.863238657,0.0387473826857838,0.0015704188267161286,-0.00013237279,0.06526293,-0.00025434094,0.007462655,143.5546875,-165.52863,142.41518,-3.3809574,44.055874,-8.588515,30.619106,-10.88349,13.049866,-3.7555199,8.717854,-3.1276658,4.366861,5.5484643,-3.7505739,8.083328,-3.2625453,7.705249,-1.4009697,9.4721155,-2.6436334,8163.017,1216.3754,836.3686,662.67487,443.451,391.06525,294.37207,178.91794,148.54199,122.757324,112.99952,101.62409,83.84082,87.63118,95.9412,95.060135,89.39029,95.9855,78.880714,85.70519
